Country Name,Country Code,Series Name,Series Code,1960,1970,1980,1990,2000,2010,2020,2023
Cote d'Ivoire,CIV,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.439636606,4.516432161,3.659058623,3.266457986,3.738289429,4.086851881,5.037111635,5.052257227
Cote d'Ivoire,CIV,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.786979047,5.195675576,4.729662725,4.094877687,3.740375888,4.387456219,5.006609463,4.975073497
Cote d'Ivoire,CIV,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.585691932,3.63945577,3.185205232,2.620772521,2.867960827,3.088959874,3.723991303,4.031385621
Cote d'Ivoire,CIV,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.792427741,4.123080627,3.892567333,3.414812027,3.084922657,3.146436994,3.941739884,4.114233816
Cote d'Ivoire,CIV,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2.895995805,2.823777053,2.630299765,2.224149958,1.97706246,2.335105656,2.70798344,2.907619738
Cote d'Ivoire,CIV,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2.98777286,3.128188272,3.023263356,2.811207563,2.420460611,2.34508614,2.932784179,3.127469493
Cote d'Ivoire,CIV,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.287110402,2.172020909,2.094721338,1.910514246,1.562557959,1.780629879,1.985974395,2.09718224
Cote d'Ivoire,CIV,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.279501178,2.334906022,2.289139431,2.24878087,1.953968147,1.885563252,2.017638299,2.221252738
Cote d'Ivoire,CIV,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1.724336096,1.631900719,1.550824474,1.511972666,1.280583497,1.190194939,1.429818182,1.474622225
Cote d'Ivoire,CIV,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.661607014,1.702388376,1.632569003,1.657527257,1.532389876,1.410524358,1.414698514,1.455312985
Cote d'Ivoire,CIV,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.197684429,1.146015483,1.089665687,1.107733735,1.014214927,0.877151704,1.006376653,1.039520232
Cote d'Ivoire,CIV,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.119315331,1.158167515,1.096087073,1.13856002,1.128510442,1.041681002,1.035849725,1.019305951
Cote d'Ivoire,CIV,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,0.725764035,0.715695315,0.710203623,0.722992023,0.705230267,0.643395514,0.600161985,0.64995794
Cote d'Ivoire,CIV,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.657781449,0.707941155,0.675197785,0.701873923,0.732293813,0.714907201,0.674144166,0.668664924
Cote d'Ivoire,CIV,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.363470379,0.372862965,0.412549856,0.435199082,0.43582455,0.447516374,0.384151469,0.374433659
Cote d'Ivoire,CIV,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.318673095,0.364368909,0.377206906,0.395946474,0.417752772,0.444403413,0.4094704,0.397425196
Cote d'Ivoire,CIV,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.195034888,0.209521148,0.373523865,0.421382155,0.422931682,0.465382997,0.388135887,0.363213024
Cote d'Ivoire,CIV,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.168531085,0.214590211,0.296410306,0.327892786,0.345274912,0.388697873,0.318745988,0.296358076
Uganda,UGA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,19.29972308,19.10343557,18.86633,19.73872266,19.76450449,18.79896332,16.5538979,16.18533472
Uganda,UGA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,19.0040074,19.3091073,19.45864197,20.73431797,20.75388259,19.54760885,17.25161511,16.85181699
Uganda,UGA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,15.60839258,14.90810933,15.50220825,14.9931629,16.37106629,16.36020288,14.92084097,14.36093631
Uganda,UGA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,15.12932562,14.88548595,15.82423714,15.55388301,16.95452269,16.83787341,15.42371793,14.88831988
Uganda,UGA,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.0043019,12.69886519,13.14210986,12.63512133,13.39395125,13.95749449,13.44559545,13.11558168
Uganda,UGA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.00823283,12.62105729,13.39906678,13.08165913,13.75316979,14.31753453,13.76018999,13.46648317
Uganda,UGA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.703288995,10.86705672,10.70731519,11.03232615,10.53156805,11.74559747,11.87803341,11.68780882
Uganda,UGA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.608351091,10.7521087,10.87219083,11.41195153,10.78661829,11.98276608,12.05150227,11.87485361
Uganda,UGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.95934309,8.305508992,8.766873423,9.205141306,8.593176538,9.173648689,10.10197904,10.1211748
Uganda,UGA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.462882818,8.463935895,8.784895489,9.398453339,8.773892665,9.29654029,10.19749134,10.20077353
Uganda,UGA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.498671241,5.934042556,7.112836634,7.208625351,7.227319536,6.780830802,8.289157215,8.513072541
Uganda,UGA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,6.986458655,5.940556064,6.997177001,7.102404942,7.31918097,6.836609025,8.307857286,8.525575924
Uganda,UGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.686493375,5.386793716,5.248945573,5.735903494,5.892542618,5.353120046,6.301692745,6.749004917
Uganda,UGA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.448629982,5.087835882,5.288316648,5.469242153,5.843057934,5.356719845,6.257301402,6.695217301
Uganda,UGA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.672166387,5.053907294,3.700507223,4.614293619,4.545887052,4.477015193,4.573254408,4.989443336
Uganda,UGA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.693170002,4.724717431,3.625342253,4.292361727,4.301266928,4.414291945,4.495962914,4.899626942
Uganda,UGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.672814883,4.479292627,3.455455944,3.38362077,3.579393028,3.643793504,3.570819018,3.671926749
Uganda,UGA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.921014128,4.306183001,3.146378425,3.210525791,3.231099854,3.477967634,3.455847506,3.550106058
Uganda,UGA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.696118936,3.769260634,3.313673944,2.366197158,2.853760484,2.794733021,2.95609698,2.945323858
Uganda,UGA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.133240772,3.738450956,2.966578822,2.163741848,2.480039201,2.506432249,2.791091221,2.786413182
Uganda,UGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2.771551995,3.064605108,2.948492945,2.206691589,2.057528432,2.179032205,2.366698682,2.422551557
Uganda,UGA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.248969045,3.152765067,2.695259465,1.854676689,1.803828886,1.83767943,2.138201725,2.212094969
Uganda,UGA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.031160942,2.362782863,2.442612931,2.077922049,1.390734924,1.69809357,1.76600378,1.851573374
Uganda,UGA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.389760648,2.551855328,2.281116717,1.705091974,1.163573624,1.363321018,1.47881792,1.587510462
Uganda,UGA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1.447926241,1.691266095,1.906698632,1.765773811,1.231312473,1.169443722,1.319660876,1.353591444
Uganda,UGA,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.674292857,1.894616373,1.827430282,1.467536146,0.941401177,0.93808031,1.023121895,1.060992899
Uganda,UGA,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.804457998,1.138921216,1.353441741,1.337344626,1.052492986,0.721007646,0.953390565,0.97041874
Uganda,UGA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,0.94858665,1.264347045,1.342643789,1.122515141,0.781199073,0.542930322,0.691179513,0.701335169
Uganda,UGA,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,0.48164283,0.704162362,0.83643517,0.897003842,0.761765637,0.545033548,0.563608695,0.626517347
Uganda,UGA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.586513122,0.75578108,0.844920589,0.762221941,0.569681235,0.370104231,0.402556026,0.426830398
Uganda,UGA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.338228375,0.315896402,0.442911123,0.50022611,0.451580127,0.357315059,0.257684271,0.276761567
Uganda,UGA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.405625776,0.336177968,0.42988381,0.428962684,0.335271304,0.230601279,0.171031927,0.183631189
Uganda,UGA,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.323717146,0.21609333,0.253151412,0.301923238,0.301416094,0.244674833,0.181585996,0.158978231
Uganda,UGA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.350938602,0.215018663,0.21591999,0.240453988,0.208313796,0.142939558,0.102514027,0.088418325
Kenya,KEN,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,21.06462684,21.31067542,20.24419083,19.05950257,16.97876619,16.31435449,13.05495819,12.56190845
Kenya,KEN,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,21.53818116,21.96498441,20.84961152,19.54030505,17.41226029,16.7006707,13.42804411,12.97820251
Kenya,KEN,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,14.84369976,16.70708556,16.74584452,16.1829082,14.70575948,14.3006491,12.75278017,12.06029827
Kenya,KEN,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,14.96802833,17.07901829,17.17548985,16.53038038,14.99560163,14.5553079,13.02558216,12.3702869
Kenya,KEN,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.00796208,13.0724629,14.13918788,13.56119587,13.69327719,12.27478084,12.72715918,12.11303355
Kenya,KEN,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,13.15978026,13.30823574,14.46336364,13.85738098,13.92024186,12.43895993,12.96471686,12.36588648
Kenya,KEN,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.09732813,9.675121086,11.38288447,11.43676546,11.82767944,10.79432814,11.15029329,11.4165527
Kenya,KEN,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.240815955,9.778005101,11.61694204,11.67893213,12.02810524,10.89794549,11.20897696,11.56692701
Kenya,KEN,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.402768343,7.830345657,8.565086905,9.504169003,9.696788464,10.00243114,9.490246968,9.811504089
Kenya,KEN,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.300736806,8.586501029,8.718827049,9.674525873,9.866223863,10.05948269,9.277912103,9.710668699
Kenya,KEN,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,8.050664174,6.549816953,5.962146076,7.465279404,7.929124665,8.541731737,8.264839622,8.309724299
Kenya,KEN,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,6.557421438,5.984517666,6.012552807,7.566205849,8.046014817,8.595441468,8.070074363,8.056203512
Kenya,KEN,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.091494654,6.046782584,4.704669467,5.518400491,6.461786509,6.879887425,7.387742576,7.334818766
Kenya,KEN,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.588586008,4.692481016,5.178032738,5.570077996,6.520293614,6.942376374,7.480672168,7.265316059
Kenya,KEN,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.644288396,5.129054112,3.963042148,3.799420893,5.019425142,5.508828743,6.064909471,6.334902788
Kenya,KEN,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.755083444,4.1684706,3.53601656,3.787353288,5.01918145,5.543686931,6.322681799,6.510499978
Kenya,KEN,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.577158059,3.841086137,3.736280164,2.994877942,3.673381241,4.39320479,4.837056034,5.08646349
Kenya,KEN,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.987164467,3.497019455,2.774886493,3.256232167,3.628641587,4.374851387,5.031211723,5.292650754
Kenya,KEN,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.711419628,2.894083314,3.194218547,2.521517018,2.498334506,3.341671856,3.894864744,4.040757386
Kenya,KEN,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.236650264,2.917912674,2.488746055,2.189486718,2.411816628,3.272242017,3.960678256,4.128502057
Kenya,KEN,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,1.99558398,2.193214333,2.376062725,2.365517489,1.942787342,2.389947305,3.1037224,3.239646032
Kenya,KEN,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2.472285142,2.382999329,2.071576579,1.68781735,2.029436557,2.290022734,3.061682038,3.205548846
Kenya,KEN,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,1.576728194,1.617088911,1.757002019,1.98385509,1.596316341,1.576383234,2.366678341,2.524821078
Kenya,KEN,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,1.995782239,1.863563384,1.688319767,1.475456088,1.310441968,1.46285922,2.240771371,2.395739396
Kenya,KEN,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1.238155551,1.134027648,1.279068623,1.413561589,1.431421971,1.172136527,1.702080154,1.850494195
Kenya,KEN,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.581999011,1.34410981,1.313000891,1.163492451,0.949123598,1.163584343,1.530088518,1.661552008
Kenya,KEN,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.909888405,0.819733533,0.876423091,0.966700188,1.105438236,0.889216766,1.137038991,1.2651555
Kenya,KEN,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.291012523,0.984233855,0.944708119,0.865068948,0.753369431,0.688319136,0.960559718,1.063277772
Kenya,KEN,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,0.755369886,0.558195314,0.539341988,0.626760532,0.7037882,0.714943713,0.811890228,0.82519542
Kenya,KEN,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.039183525,0.668648291,0.590049113,0.590246954,0.525721922,0.442609904,0.704125621,0.67047558
Kenya,KEN,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.542560103,0.322828157,0.312769461,0.357040122,0.412669775,0.484924551,0.54963957,0.55525025
Kenya,KEN,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.710185113,0.424174145,0.341793429,0.345922955,0.330278351,0.302939576,0.373213324,0.425330153
Kenya,KEN,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.490303819,0.298398384,0.221781092,0.242528146,0.323255312,0.420579641,0.704100067,0.669473734
Kenya,KEN,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.577104325,0.355125205,0.236083348,0.221114832,0.253247187,0.268700193,0.359008899,0.332932284
